"Hijos","Sexo.Jefe","Sexo.Conyuge","Tipo.Union","Edad.Jefe","Edad.Conyuge","Region","Estrato.vivienda","Trabajo.Jefe","Trabajo.conyuge","Ingresos.totales","Uso.tecnologia.Jefe","Uso.tecnologia.conyuge","Edu.Jefe","Edu.Conyuge"
2,2,NA,3,68,NA,2,1,4,NA,70833,0,NA,1,NA
0,1,2,6,64,59,2,1,1,1,700000,0,0,2,1
0,1,2,6,73,73,2,1,4,4,129166,0,0,0,0
0,1,NA,4,39,NA,2,2,1,NA,750000,2,NA,3,NA
2,2,NA,4,37,NA,2,2,1,NA,828116,0,NA,1,NA
2,2,1,2,38,39,2,2,4,1,700000,2,0,1,1
2,1,2,2,38,36,2,2,1,1,1428666,2,0,1,1
0,2,NA,3,57,NA,2,2,4,NA,25000,0,NA,0,NA
1,2,NA,3,68,NA,2,2,6,NA,828000,0,NA,1,NA
2,2,1,2,23,39,2,1,4,1,900000,2,2,1,1
1,2,1,2,29,43,2,1,1,1,1200000,2,2,1,1
2,2,NA,5,31,NA,2,1,1,NA,708333,2,NA,1,NA
3,2,1,2,40,41,2,2,4,1,1208116,2,2,1,1
4,1,2,6,49,31,2,2,4,4,440000,0,1,1,1
1,1,2,6,48,45,2,2,1,6,2050000,2,2,1,1
2,2,1,2,38,40,2,2,1,1,1759652,2,0,1,1
2,1,2,6,59,54,2,3,1,4,1083333,2,2,1,3
3,1,2,6,54,40,2,3,1,4,1800008,0,2,1,1
0,1,2,6,32,29,2,2,1,1,2366666,2,2,3,3
0,1,2,6,56,64,2,3,1,4,1228116,0,0,1,1
0,2,1,1,51,41,2,3,1,1,2472032,2,2,3,1
0,2,NA,5,69,NA,2,2,4,NA,0,0,NA,1,NA
0,1,NA,5,20,NA,2,2,1,NA,800000,2,NA,1,NA
0,1,NA,4,56,NA,2,2,1,NA,1800000,2,NA,1,NA
1,1,2,2,45,39,2,3,1,1,1400000,0,2,1,3
1,1,2,1,26,39,2,3,1,6,4100000,2,2,3,3
2,1,2,6,56,58,2,3,1,4,200000,0,0,1,1
1,2,NA,3,56,NA,2,3,4,NA,584000,2,NA,1,NA
0,2,1,6,63,65,2,2,1,2,300000,0,0,1,1
2,2,1,6,42,48,2,2,4,1,1125000,2,2,1,1
1,1,2,6,84,86,2,2,5,4,0,0,0,0,1
0,1,2,6,57,49,2,2,1,4,580000,0,0,1,1
2,2,1,6,30,33,2,2,4,1,935250,2,2,3,1
0,1,2,6,62,47,2,2,1,1,5500000,2,2,1,1
2,2,1,2,48,47,2,2,4,1,720000,2,2,1,1
0,1,NA,5,66,NA,2,2,1,NA,500000,2,NA,1,NA
0,1,2,6,70,63,2,2,6,4,800000,0,0,0,1
0,2,1,6,46,49,2,2,4,1,925148,0,2,1,3
2,2,1,2,44,52,2,2,4,1,1070329,0,0,1,1
0,1,NA,4,68,NA,2,2,1,NA,828116,0,NA,1,NA
2,1,2,2,24,22,2,2,2,4,0,0,0,1,1
2,1,2,2,70,61,2,2,1,4,600000,0,0,1,1
1,2,NA,5,55,NA,2,2,4,NA,0,2,NA,1,NA
1,2,NA,5,64,NA,2,3,4,NA,3400000,2,NA,3,NA
0,1,NA,5,25,NA,2,3,1,NA,1750000,2,NA,3,NA
1,2,NA,4,71,NA,2,2,4,NA,0,2,NA,1,NA
0,1,2,6,63,59,2,2,4,5,1040000,0,0,1,1
3,1,2,6,48,43,2,2,2,1,930000,0,0,2,1
1,1,2,6,50,43,2,3,6,4,2383333,2,2,1,1
0,1,NA,4,40,NA,2,2,1,NA,1800000,2,NA,1,NA
1,2,NA,5,78,NA,2,2,5,NA,0,0,NA,1,NA
2,1,2,6,40,38,2,2,1,1,3095000,2,2,1,1
0,1,NA,5,42,NA,2,2,2,NA,1400000,0,NA,1,NA
1,2,NA,2,40,NA,2,2,1,NA,100098,0,NA,1,NA
1,2,1,2,39,49,2,2,4,1,480000,0,0,1,1
2,2,1,2,32,31,2,2,4,1,900000,2,2,1,1
1,1,2,2,27,26,2,2,1,4,1310395,2,2,1,1
5,2,1,2,63,55,2,2,4,1,1008511,0,0,1,1
0,1,NA,5,46,NA,2,2,1,NA,700000,2,NA,2,NA
1,2,NA,5,82,NA,2,3,6,NA,0,0,NA,1,NA
2,1,2,6,49,44,2,2,4,6,880000,0,2,1,3
3,2,NA,4,54,NA,2,2,4,NA,66666,2,NA,1,NA
1,2,NA,3,88,NA,2,3,4,NA,2291,0,NA,1,NA
0,2,1,6,28,32,2,2,1,1,2624933,2,2,3,3
1,1,2,6,68,63,2,2,4,4,737717,2,2,1,1
1,1,2,6,63,61,2,2,1,4,828116,2,2,3,1
1,1,2,6,54,48,2,2,2,1,980000,2,2,1,1
0,1,NA,5,21,NA,2,2,1,NA,800000,2,NA,3,NA
2,1,2,2,30,30,7,6,6,4,23666666,2,2,2,3
1,1,2,1,70,62,7,5,4,4,2708333,2,2,1,1
0,1,2,6,68,63,7,5,4,4,808166,0,0,1,1
2,2,NA,3,58,NA,7,4,4,NA,83333,0,NA,1,NA
2,1,2,2,43,42,7,4,1,1,3625303,2,2,3,3
1,1,2,6,56,56,7,5,1,1,5125000,2,2,3,3
0,1,2,2,69,59,7,4,1,4,6375000,2,2,3,3
2,1,2,6,41,37,7,6,1,1,6458332,2,2,3,3
0,2,NA,3,69,NA,7,4,4,NA,5458333,2,NA,3,NA
0,1,2,6,80,77,7,5,1,1,4125097,0,2,1,1
0,2,NA,5,42,NA,7,4,1,NA,1000000,2,NA,3,NA
0,2,NA,4,73,NA,7,5,4,NA,3308333,2,NA,3,NA
1,1,2,2,39,38,7,5,1,1,8323431,2,2,3,3
0,2,NA,5,59,NA,7,4,1,NA,8507916,2,NA,3,NA
0,2,NA,5,73,NA,7,6,6,NA,5201149,2,NA,3,NA
2,1,2,6,59,58,7,5,1,4,5625000,2,2,3,3
3,2,NA,4,73,NA,7,5,4,NA,5958333,0,NA,3,NA
1,1,2,6,75,64,7,4,4,4,3000000,2,2,3,1
0,2,1,6,66,77,7,5,4,5,16,2,0,2,2
0,1,2,6,62,64,7,6,6,6,19499999,2,2,3,3
0,1,2,6,36,33,7,6,1,3,6000000,2,2,3,3
0,1,2,6,45,48,7,6,1,1,43000000,2,2,3,3
2,2,1,6,50,52,7,5,1,1,6300000,2,2,3,3
0,2,1,6,57,66,7,5,1,1,18456666,2,2,3,3
0,2,NA,3,59,NA,7,1,5,NA,25000,0,NA,1,NA
1,1,2,6,57,54,7,1,1,1,2228116,0,0,1,1
2,1,2,6,54,50,7,2,1,4,1268833,2,0,1,1
1,2,NA,4,43,NA,7,2,4,NA,1000000,2,NA,1,NA
1,1,2,6,49,50,7,2,1,4,700000,0,2,1,1
2,1,2,6,33,32,7,2,1,1,1550000,2,2,2,3
1,2,NA,4,27,NA,7,3,1,NA,10000000,2,NA,3,NA
3,1,2,6,56,50,7,4,6,4,1000000,2,2,1,3
2,1,2,2,48,46,7,3,1,4,1002243,2,2,1,2
2,1,2,6,59,54,7,2,2,4,558333,0,2,1,1
1,1,2,2,34,28,7,3,1,4,2811666,2,2,3,1
0,1,NA,5,26,NA,7,3,1,NA,2858333,2,NA,1,NA
2,1,2,6,46,46,7,3,1,1,4017000,2,2,3,3
0,1,NA,4,71,NA,7,0,1,NA,138333,0,NA,1,NA
2,1,2,2,54,48,7,1,1,1,1767032,0,2,1,3
1,1,2,2,48,35,7,1,1,4,1000000,2,2,1,0
0,1,2,2,69,64,7,1,1,4,2553357,2,2,1,1
0,2,NA,3,60,NA,7,1,1,NA,2833333,2,NA,0,NA
0,1,NA,5,23,NA,7,1,1,NA,1376198,2,NA,2,NA
1,2,NA,4,47,NA,7,1,1,NA,780000,2,NA,1,NA
0,1,2,6,71,54,7,3,6,4,1800000,2,2,3,3
0,1,2,6,71,67,7,3,1,4,5433333,0,2,1,1
3,1,2,1,41,37,7,2,1,1,800000,2,2,1,1
1,1,2,6,47,40,7,1,1,4,2341666,2,2,1,1
2,1,2,2,49,47,7,1,1,4,1140000,0,1,0,1
1,2,NA,3,39,NA,7,3,1,NA,740000,2,NA,3,NA
1,2,NA,3,57,NA,7,3,4,NA,798333,0,NA,1,NA
0,1,2,2,32,46,7,1,1,4,1164481,2,2,1,1
1,2,NA,4,36,NA,7,1,1,NA,300000,2,NA,1,NA
2,1,2,1,39,39,7,3,1,1,2996332,2,2,1,3
1,1,2,2,28,27,7,1,1,4,994157,2,2,1,1
1,2,NA,5,32,NA,7,1,1,NA,460000,2,NA,1,NA
1,2,NA,4,45,NA,7,1,1,NA,500000,2,NA,1,NA
2,1,2,2,47,50,7,1,1,4,969008,0,0,1,1
2,1,2,2,54,49,7,1,1,4,1399000,1,2,1,1
1,1,2,2,72,62,7,2,4,4,1166666,0,0,1,3
2,1,2,2,41,41,7,1,1,4,1002243,2,2,1,1
1,1,2,2,62,44,7,1,1,1,2047032,2,2,1,1
0,1,2,2,51,32,7,2,1,4,1295000,0,2,1,1
0,1,2,6,71,63,7,2,6,4,2063333,0,2,1,3
1,1,2,2,45,41,7,2,1,4,850000,2,2,1,1
1,1,2,6,59,56,7,2,1,4,1625000,2,0,3,1
2,1,2,6,73,69,4,3,1,4,4569000,2,0,1,1
0,1,2,6,61,62,4,2,1,4,2266666,2,0,1,1
3,1,2,6,66,63,4,2,6,4,1408333,0,0,3,3
0,2,NA,3,60,NA,4,3,1,NA,800000,2,NA,1,NA
0,1,2,6,77,66,4,2,6,4,1906666,0,0,1,1
1,2,NA,4,38,NA,4,3,2,NA,350000,2,NA,1,NA
0,2,NA,4,62,NA,4,3,1,NA,7665000,2,NA,3,NA
1,2,1,6,63,63,4,3,4,1,5083333,2,2,1,1
0,2,NA,5,18,NA,4,3,3,NA,33333,2,NA,3,NA
0,1,NA,3,70,NA,4,3,1,NA,1450000,0,NA,1,NA
1,1,2,6,65,58,4,3,1,4,400000,2,0,1,1
1,1,NA,3,49,NA,4,2,1,NA,2794166,2,NA,3,NA
0,1,2,6,82,84,4,3,4,4,141666,0,0,1,1
1,1,2,2,50,37,4,2,4,4,1500000,0,2,1,3
1,1,2,2,53,49,4,2,1,2,550000,0,0,1,1
2,2,NA,4,54,NA,4,3,4,NA,5833333,0,NA,1,NA
0,1,NA,4,55,NA,4,3,1,NA,500000,2,NA,3,NA
0,2,NA,3,76,NA,4,3,4,NA,1274916,0,NA,1,NA
0,2,NA,5,24,NA,4,3,1,NA,828000,2,NA,3,NA
0,1,NA,5,21,NA,4,3,1,NA,1460000,2,NA,3,NA
2,1,2,2,38,29,4,3,1,4,858000,2,2,1,1
2,2,NA,4,68,NA,4,1,4,NA,300000,2,NA,1,NA
1,1,2,2,59,59,4,1,5,4,0,0,0,1,0
4,2,NA,4,47,NA,4,1,2,NA,0,0,NA,1,NA
3,2,1,6,47,38,4,1,4,5,1064000,2,0,1,1
2,2,NA,5,53,NA,4,1,4,NA,0,0,NA,1,NA
2,2,NA,5,45,NA,4,1,1,NA,200000,2,NA,1,NA
4,2,NA,3,61,NA,4,1,4,NA,0,0,NA,1,NA
2,2,NA,3,56,NA,4,1,4,NA,180000,0,NA,1,NA
0,2,NA,5,60,NA,4,1,1,NA,80000,0,NA,0,NA
2,2,NA,4,53,NA,4,1,1,NA,888116,2,NA,3,NA
2,1,2,2,29,23,4,1,1,4,600000,2,2,3,3
1,2,NA,5,59,NA,4,1,2,NA,5000,0,NA,1,NA
0,1,2,6,59,59,4,1,2,4,150000,0,0,1,0
2,1,2,6,47,42,4,1,1,4,600000,2,2,1,1
1,2,1,2,45,53,4,1,4,1,2000000,2,0,1,1
1,2,NA,6,38,NA,4,1,1,NA,500000,1,NA,1,NA
2,1,2,6,53,53,4,1,1,1,1600000,0,2,1,1
1,2,NA,4,36,NA,4,1,4,NA,16666,2,NA,3,NA
1,2,NA,2,35,NA,4,1,1,NA,650000,0,NA,1,NA
1,2,1,2,56,59,4,1,4,1,70000,2,0,1,1
1,1,NA,4,45,NA,4,1,1,NA,550000,2,NA,1,NA
1,2,NA,4,35,NA,4,1,1,NA,0,2,NA,1,NA
2,1,2,6,69,57,4,1,2,4,0,0,0,0,1
2,1,NA,4,37,NA,4,1,1,NA,240000,0,NA,1,NA
2,2,NA,4,51,NA,4,1,1,NA,150000,0,NA,1,NA
1,1,NA,4,73,NA,4,1,5,NA,4166,0,NA,1,NA
0,1,2,6,59,59,4,1,1,4,320000,0,0,1,1
2,2,NA,4,49,NA,4,1,1,NA,400000,2,NA,1,NA
2,1,2,6,28,27,4,1,1,4,700000,2,2,1,1
1,1,2,6,37,45,4,1,2,4,0,2,2,1,1
2,2,NA,1,44,NA,4,1,1,NA,150000,0,NA,1,NA
3,2,1,2,52,40,4,1,4,1,908333,2,0,1,1
3,2,NA,2,50,NA,4,1,4,NA,0,0,NA,1,NA
2,1,2,2,37,31,4,1,1,4,976616,2,2,1,3
3,2,NA,3,55,NA,4,1,4,NA,150000,0,NA,1,NA
4,2,1,2,35,47,4,1,4,1,300000,0,0,1,1
0,1,2,6,73,62,4,1,5,4,0,0,0,1,1
1,2,NA,3,65,NA,4,1,4,NA,0,0,NA,1,NA
2,2,NA,3,80,NA,4,1,5,NA,0,0,NA,1,NA
1,2,NA,5,46,NA,4,1,5,NA,0,0,NA,1,NA
0,1,2,1,61,33,3,2,1,4,360000,0,0,1,1
2,1,2,6,66,64,3,2,6,1,2016666,2,2,1,1
0,1,2,2,68,65,3,3,6,4,3300000,2,2,1,3
1,1,2,2,61,55,3,2,1,4,733333,0,2,1,1
0,2,NA,5,48,NA,3,1,1,NA,1055365,2,NA,3,NA
2,2,NA,4,48,NA,3,2,1,NA,350000,2,NA,1,NA
0,1,2,2,73,80,3,2,6,5,910000,0,0,1,1
3,1,2,2,55,46,3,2,1,1,1350000,0,0,1,1
2,1,2,2,45,34,3,2,1,4,800000,1,2,1,1
1,1,NA,3,54,NA,3,2,1,NA,1400000,0,NA,1,NA
1,2,NA,4,44,NA,3,2,2,NA,100000,0,NA,1,NA
7,1,2,2,45,37,3,2,1,4,880000,0,0,1,1
0,1,NA,5,43,NA,3,2,1,NA,900000,0,NA,1,NA
0,1,NA,5,40,NA,3,2,1,NA,880000,0,NA,1,NA
0,1,NA,5,16,NA,3,2,1,NA,400000,0,NA,1,NA
0,1,NA,5,86,NA,3,2,6,NA,100000,0,NA,1,NA
0,2,NA,5,69,NA,3,2,6,NA,300000,2,NA,1,NA
0,2,NA,5,52,NA,3,2,1,NA,400000,2,NA,1,NA
2,1,2,2,37,27,3,2,1,4,1574666,2,2,3,1
1,2,1,2,32,37,3,2,4,1,1007333,2,2,1,3
0,2,NA,4,48,NA,3,2,5,NA,25000,2,NA,3,NA
1,2,NA,4,34,NA,3,2,1,NA,550000,0,NA,1,NA
2,2,1,2,32,35,3,2,4,1,800000,2,0,1,1
0,1,2,2,60,59,3,2,6,4,16666,0,0,1,1
2,2,NA,2,56,NA,3,2,4,NA,0,2,NA,1,NA
1,1,2,6,75,69,3,2,5,4,828200,0,0,1,1
0,1,NA,4,34,NA,3,2,1,NA,2412500,2,NA,3,NA
1,1,2,2,36,33,3,2,1,1,2925533,1,2,1,3
3,1,2,2,34,35,3,2,1,1,2465000,2,2,1,3
0,2,1,1,24,26,3,2,3,1,1018700,2,2,3,3
0,1,2,6,88,80,3,1,6,4,0,0,0,1,1
0,2,1,6,59,64,3,1,4,1,480000,0,0,1,1
0,1,2,6,59,59,3,1,1,4,400000,0,2,1,1
2,2,1,2,32,32,3,1,1,1,600000,2,0,1,1
2,2,NA,4,35,NA,3,1,1,NA,525000,2,NA,1,NA
2,2,1,6,24,31,3,1,1,1,2200000,2,2,1,1
1,1,2,6,60,60,3,2,1,5,2469000,2,0,1,3
2,1,2,2,49,41,3,1,1,4,625000,2,0,1,1
2,1,2,6,68,67,3,1,4,4,0,2,2,1,1
0,1,2,2,78,53,3,1,1,1,18516666,0,0,1,1
1,1,2,2,55,22,3,2,1,4,10828116,2,1,1,1
0,1,NA,5,34,NA,3,1,1,NA,1133333,2,NA,1,NA
0,1,NA,4,65,NA,3,4,6,NA,0,2,NA,3,NA
0,1,NA,5,82,NA,3,2,4,NA,20833,0,NA,0,NA
3,1,2,2,41,33,3,1,2,4,0,0,0,1,1
1,1,2,2,64,53,3,0,1,4,2199468,0,0,1,1
0,2,NA,3,70,NA,3,1,4,NA,54166,0,NA,0,NA
0,1,NA,5,40,NA,3,1,1,NA,100000,0,NA,0,NA
3,2,NA,5,33,NA,3,1,4,NA,0,2,NA,1,NA
0,2,NA,5,57,NA,3,1,4,NA,100000,0,NA,1,NA
1,1,2,6,59,50,3,1,1,1,3964416,2,2,3,3
1,2,1,6,60,66,3,1,1,1,600098,2,0,1,1
1,2,NA,6,40,NA,3,2,2,NA,41666,2,NA,3,NA
0,2,NA,3,76,NA,3,1,4,NA,0,0,NA,1,NA
0,1,2,1,45,39,3,1,4,4,0,0,0,1,1
2,2,NA,3,74,NA,3,2,4,NA,1300000,0,NA,1,NA
0,2,NA,4,59,NA,3,2,4,NA,100000,0,NA,1,NA
0,1,2,6,72,67,3,2,6,4,918791,0,0,1,1
0,1,2,6,69,55,3,2,5,1,930467,0,0,1,1
0,2,NA,4,72,NA,3,2,4,NA,828116,0,NA,1,NA
1,2,NA,3,63,NA,3,2,4,NA,4166,2,NA,1,NA
0,2,NA,6,24,NA,3,2,1,NA,1197032,2,NA,3,NA
1,1,2,6,53,48,3,5,1,1,2570000,2,2,2,1
0,1,NA,5,21,NA,3,5,3,NA,650000,2,NA,3,NA
1,2,NA,5,78,NA,3,3,4,NA,1083333,2,NA,1,NA
0,2,1,6,65,69,3,3,4,4,4294782,2,0,3,1
1,1,2,2,40,34,3,4,1,1,5500000,2,2,3,3
1,2,NA,6,44,NA,3,4,1,NA,9833333,2,NA,3,NA
1,2,1,6,63,73,3,3,4,6,897125,0,0,1,1
2,1,2,6,72,32,3,3,4,1,1049316,2,2,1,1
2,2,NA,5,52,NA,3,3,1,NA,2825000,2,NA,2,NA
1,1,2,6,52,48,3,3,1,1,8791666,2,2,3,3
2,2,1,6,49,49,3,3,4,1,862616,2,2,1,1
1,2,NA,4,33,NA,3,3,3,NA,627343,2,NA,3,NA
1,2,NA,4,75,NA,3,2,4,NA,0,0,NA,1,NA
0,2,NA,4,56,NA,3,2,4,NA,0,0,NA,0,NA
0,2,NA,3,91,NA,3,4,6,NA,7000000,0,NA,1,NA
1,1,2,1,93,77,3,5,5,4,116666,0,0,1,1
2,2,1,6,71,72,3,5,4,5,98,0,0,1,1
1,2,NA,3,69,NA,3,4,4,NA,1666666,0,NA,1,NA
0,1,NA,5,38,NA,3,3,1,NA,1294314,2,NA,1,NA
2,1,2,6,68,70,3,4,1,4,800000,0,2,1,1
0,1,NA,5,27,NA,3,4,2,NA,0,2,NA,3,NA
0,2,NA,3,78,NA,3,4,4,NA,1628116,0,NA,1,NA
0,2,NA,4,59,NA,3,5,4,NA,83333,0,NA,1,NA
0,1,2,6,34,33,3,5,1,1,4116666,2,2,3,3
0,2,NA,3,78,NA,3,5,6,NA,3633333,0,NA,1,NA
2,2,NA,3,42,NA,6,3,4,NA,1083333,2,NA,1,NA
2,1,2,6,30,26,6,2,1,4,1078833,2,2,3,3
0,2,NA,3,79,NA,6,2,4,NA,1128000,0,NA,1,NA
1,2,1,6,64,80,6,2,4,4,1250000,2,2,1,1
0,1,NA,5,40,NA,6,3,1,NA,1816666,2,NA,3,NA
3,2,NA,3,63,NA,6,2,4,NA,0,0,NA,1,NA
3,1,2,2,64,58,6,2,4,4,0,0,0,1,1
3,2,NA,6,42,NA,6,3,4,NA,0,2,NA,1,NA
1,1,2,6,59,56,6,3,4,1,150000,0,0,1,1
2,1,2,2,45,34,6,3,1,4,900000,0,2,1,1
2,2,1,6,57,57,6,3,1,4,1134166,0,2,3,1
2,2,1,6,30,37,6,3,4,1,1831333,2,2,1,1
2,2,NA,5,36,NA,6,2,4,NA,0,2,NA,1,NA
1,2,1,2,27,42,6,2,1,1,1328000,2,2,1,1
1,1,2,1,28,33,6,3,1,1,2499333,2,2,3,3
0,2,NA,5,37,NA,6,3,1,NA,700000,2,NA,2,NA
3,1,2,2,34,23,6,1,1,4,862624,2,2,1,1
2,1,NA,4,44,NA,6,1,1,NA,3350500,2,NA,3,NA
0,2,NA,4,55,NA,6,1,1,NA,1059616,0,NA,1,NA
0,1,NA,5,50,NA,6,1,1,NA,1424666,0,NA,1,NA
2,2,NA,5,55,NA,6,1,1,NA,300000,0,NA,1,NA
3,1,2,2,45,33,6,1,1,1,1424500,2,2,1,1
1,1,2,2,56,60,6,1,1,1,1035174,0,0,1,0
0,1,NA,5,63,NA,6,1,6,NA,1750000,0,NA,1,NA
0,1,NA,5,37,NA,6,1,1,NA,1200000,0,NA,1,NA
0,2,NA,5,71,NA,6,1,4,NA,435000,0,NA,0,NA
1,1,2,2,34,26,6,1,1,1,1942000,2,2,1,1
2,1,2,2,46,39,6,1,1,4,500000,0,2,1,1
1,2,1,1,21,20,6,1,4,1,400000,0,2,3,3
2,1,2,2,25,22,6,1,2,4,503333,2,2,1,0
1,2,NA,4,56,NA,6,1,1,NA,0,0,NA,1,NA
1,2,NA,5,37,NA,6,1,1,NA,400000,0,NA,1,NA
0,1,NA,5,67,NA,6,3,4,NA,2000000,0,NA,1,NA
0,1,2,2,56,57,6,3,4,1,1120166,0,0,1,1
1,2,NA,4,51,NA,6,3,1,NA,300000,0,NA,1,NA
0,2,1,6,66,76,6,3,4,6,0,0,0,1,1
3,2,1,2,61,64,6,2,4,1,1083333,2,0,1,1
2,1,2,6,40,41,6,3,1,4,1533333,2,2,1,1
1,2,NA,5,46,NA,6,3,1,NA,1546516,2,NA,3,NA
0,1,2,6,61,62,6,3,1,4,3478000,2,2,3,1
1,2,1,6,55,64,6,3,1,6,1100000,2,0,1,1
0,2,NA,5,31,NA,9,2,1,NA,2500000,2,NA,3,NA
1,1,NA,5,56,NA,9,2,1,NA,600000,2,NA,3,NA
0,2,NA,5,54,NA,9,2,1,NA,700000,0,NA,1,NA
0,1,NA,4,42,NA,9,2,2,NA,0,2,NA,3,NA
2,1,2,2,50,49,9,1,2,4,450000,2,0,0,1
2,2,NA,4,49,NA,9,1,1,NA,857000,2,NA,1,NA
1,2,NA,4,43,NA,9,1,1,NA,680000,0,NA,1,NA
1,2,NA,4,25,NA,9,1,1,NA,500000,2,NA,3,NA
1,1,2,2,65,49,9,2,1,5,100000,0,0,1,1
0,2,NA,3,78,NA,9,2,4,NA,1383333,0,NA,1,NA
1,2,NA,4,32,NA,9,2,1,NA,828126,2,NA,3,NA
1,2,NA,4,27,NA,9,1,1,NA,950000,2,NA,3,NA
2,2,1,1,22,21,9,2,4,1,400000,2,2,1,1
4,2,1,2,35,34,9,2,4,1,400000,2,0,1,1
2,1,NA,4,68,NA,9,2,5,NA,0,0,NA,1,NA
1,1,2,2,29,20,9,1,1,4,1600000,2,2,1,1
2,2,NA,5,59,NA,9,1,4,NA,125000,2,NA,1,NA
0,2,NA,4,54,NA,9,2,4,NA,16666,0,NA,1,NA
2,1,2,2,33,36,9,1,1,1,14333333,2,2,1,3
3,2,NA,4,27,NA,9,1,1,NA,150000,0,NA,1,NA
3,2,1,2,46,52,9,1,1,5,500000,2,0,1,1
2,1,2,6,38,41,9,1,1,4,2000000,2,2,3,3
2,2,NA,4,32,NA,9,1,1,NA,850000,2,NA,3,NA
1,2,NA,4,52,NA,9,1,1,NA,487500,2,NA,0,NA
0,1,2,6,62,62,9,0,5,5,4808333,2,2,3,3
0,2,NA,3,57,NA,9,0,4,NA,16666,0,NA,1,NA
0,1,NA,4,78,NA,9,1,1,NA,600000,0,NA,1,NA
2,1,2,2,33,30,9,1,1,4,645000,2,2,1,1
0,1,2,6,58,54,9,1,6,4,83333,2,2,3,1
1,2,NA,5,29,NA,9,0,4,NA,0,0,NA,1,NA
1,1,2,2,62,55,9,1,1,1,212,0,0,1,0
4,2,1,6,43,37,9,1,6,1,106,2,2,1,2
1,1,2,1,33,26,9,1,1,4,350000,2,2,1,1
1,2,NA,4,41,NA,9,1,4,NA,350000,0,NA,1,NA
2,1,2,6,40,29,9,1,1,4,216666,2,1,1,1
0,1,NA,5,66,NA,9,0,5,NA,25000,0,NA,1,NA
0,2,NA,4,46,NA,9,1,4,NA,25000,0,NA,1,NA
1,2,1,6,36,40,9,1,1,1,1874666,0,0,1,1
0,1,NA,2,72,NA,9,1,6,NA,0,0,NA,0,NA
2,1,2,2,42,38,9,1,1,2,100000,0,0,1,1
3,1,2,2,32,30,9,1,1,1,1000000,2,2,1,1
2,2,NA,4,28,NA,9,1,4,NA,179166,0,NA,1,NA
0,1,2,2,20,19,9,1,1,4,300000,0,0,1,1
0,2,NA,3,66,NA,9,1,4,NA,0,0,NA,1,NA
1,2,1,2,21,22,9,1,4,1,800000,2,0,1,1
3,1,2,2,33,28,9,1,1,4,1200000,2,0,1,1
2,1,2,2,39,25,9,1,1,1,7200000,2,2,1,1
0,1,2,6,45,41,9,2,2,2,133333,2,2,1,3
0,2,NA,3,84,NA,9,1,4,NA,0,0,NA,1,NA
1,2,1,2,56,57,9,3,1,1,2839583,2,2,3,1
0,2,NA,3,82,NA,9,2,5,NA,758333,0,NA,0,NA
1,1,2,2,49,45,9,2,1,1,2039000,2,2,1,1
2,2,1,2,38,67,9,2,4,6,450000,0,0,1,1
2,1,2,2,74,42,9,2,1,1,1200000,0,0,1,1
2,1,2,2,47,47,9,1,1,1,3000000,1,0,1,1
0,1,NA,3,74,NA,9,1,4,NA,2500,0,NA,1,NA
0,1,2,2,55,46,9,1,1,1,1400000,0,0,1,1
3,1,2,6,40,33,9,2,1,4,3300000,2,2,3,1
1,1,NA,4,67,NA,9,3,4,NA,0,0,NA,1,NA
1,2,NA,4,58,NA,9,1,1,NA,486000,0,NA,1,NA
2,2,1,2,34,48,9,1,4,1,1274582,2,2,1,1
2,2,1,2,69,45,9,1,4,1,633333,0,0,1,1
0,1,2,1,34,22,9,2,1,4,3200000,2,0,3,1
2,1,2,6,41,36,9,2,1,1,8725198,2,2,3,3
3,1,NA,3,53,NA,9,1,1,NA,2666666,2,NA,1,NA
1,1,2,6,69,65,9,1,1,1,200000,0,0,1,0
3,1,2,6,62,50,9,2,1,4,1900000,0,0,3,1
1,2,NA,4,61,NA,9,2,4,NA,80000,0,NA,1,NA
0,1,NA,5,58,NA,9,1,4,NA,600000,1,NA,1,NA
1,1,2,2,55,22,9,1,1,4,1200000,2,0,1,1
1,1,2,2,31,24,9,1,1,4,200000,2,0,3,1
0,1,2,2,42,22,9,1,1,3,800000,2,2,1,3
1,1,2,2,46,25,9,1,1,1,2000000,0,2,1,3
1,1,2,2,57,56,9,1,1,1,1450000,0,0,1,1
1,1,2,6,51,50,9,1,1,1,10554750,2,2,3,3
1,1,2,2,61,78,9,1,4,4,1300000,0,0,3,1
4,1,2,2,24,33,9,1,1,4,1300000,0,0,1,1
0,1,NA,5,40,NA,9,1,1,NA,250000,0,NA,1,NA
1,1,2,2,45,55,9,1,1,1,6900000,2,2,3,3
0,1,2,6,44,33,9,1,6,1,3037833,2,2,3,3
0,2,NA,5,45,NA,9,1,1,NA,4433333,2,NA,3,NA
0,2,NA,4,52,NA,9,1,1,NA,600000,0,NA,1,NA
0,1,NA,5,57,NA,9,1,1,NA,1100000,0,NA,1,NA
2,1,2,2,32,25,9,1,4,1,666666,2,2,3,3
0,2,NA,3,79,NA,9,1,4,NA,33333,0,NA,1,NA
0,1,NA,5,59,NA,9,1,1,NA,500000,0,NA,1,NA
1,1,2,2,34,28,9,1,6,3,0,2,2,3,3
2,1,2,2,42,36,9,1,1,4,800000,0,0,1,1
0,1,NA,5,20,NA,9,1,3,NA,0,2,NA,3,NA
2,2,NA,4,44,NA,9,1,1,NA,300000,0,NA,1,NA
