Codigo;Hijos;Secuencia Jefe;Sexo Jefe;Tipo Union;Edad Jefe;Region;Energia;Estrato vivienda;Trabajo Jefe;Uso tecnologia Jefe;Edu Jefe;;;
7200902-1;0;1;1;4;57;9;2; ;1;0;1;;;
7200903-1;0;1;1;4;30;9;1;1;1;2;3;;;
7200918-1;1;1;2;3;66;9;1;2;4;0;3;;;
7200921-1;0;1;2;5;68;9;1;1;4;0;1;;;
7200924-1;3;1;2;5;43;9;1;1;1;2;1;;;
7200926-1;2;1;2;5;26;9;1;1;1;2;1;;;
7200927-1;3;1;2;6;41;9;1;1;4;2;1;;;
7200929-1;1;1;1;3;53;9;1;1;1;2;1;;;
7200935-1;1;1;1;4;77;9;1;1;2;0;1;;;
7200937-1;0;1;1;4;29;9;1;1;3;2;3;;;
7200943-1;2;1;1;5;60;9;1;8;1;0;1;;;
7200944-1;1;1;2;3;70;9;2; ;5;0;1;;;
7200945-1;3;1;2;4;39;9;1;8;4;0;1;;;
7200946-1;0;1;2;3;86;9;1;8;4;0;0;;;
7200947-1;0;1;2;5;71;9;1;8;4;0;0;;;
7200949-1;0;1;1;3;66;9;2; ;1;0;1;;;
7200952-1;3;1;2;4;26;9;1;8;4;0;1;;;
7200953-1;1;1;2;5;53;9;1;8;1;0;1;;;
7200955-1;0;1;1;5;58;9;1;8;1;0;1;;;
7200960-1;0;1;2;3;65;9;2; ;1;0;1;;;
7200962-1;0;1;1;5;58;9;2; ;1;0;1;;;
7200963-1;0;1;1;3;71;9;1;1;4;0;0;;;
7200965-1;0;1;2;3;79;9;1;1;1;0;0;;;
7200966-1;3;1;2;3;50;9;1;1;4;0;1;;;
7200969-1;1;1;2;5;22;9;1;1;1;0;1;;;
7200972-1;0;1;1;4;51;9;1;1;2;2;1;;;
7200973-1;0;1;2;5;23;9;1;1;4;0;1;;;
7200974-1;1;1;2;5;48;9;1;1;1;0;1;;;
7200975-1;0;1;1;5;56;9;1;1;1;2;1;;;
7200976-1;0;1;1;2;29;9;1;1;1;0;1;;;
7200979-1;2;1;2;3;35;9;1;1;1;2;3;;;
7200980-1;3;1;2;5;38;9;1;1;1;2;3;;;
7200983-1;2;1;2;5;39;9;1;1;1;2;3;;;
7200985-1;0;1;1;2;27;9;1;2;1;2;2;;;
7200987-1;1;1;2;5;27;9;1;1;1;2;1;;;
7200989-1;2;1;2;4;56;9;1;1;1;0;1;;;
7200990-1;1;1;2;4;62;9;1;1;4;0;1;;;
7200991-1;1;1;2;3;63;9;1;1;4;0;1;;;
7200992-1;2;1;2;5;47;9;1;2;1;0;1;;;
7200994-1;2;1;2;5;29;9;1;1;1;0;1;;;
7200996-1;0;1;2;4;65;9;1;2;1;2;2;;;
7200997-1;1;1;2;2;36;9;1;1;4;2;3;;;
7201001-1;1;1;2;5;29;9;1;2;2;2;3;;;
7201004-1;2;1;2;5;52;9;1;2;1;2;1;;;
7201005-1;1;1;2;5;50;9;1;2;1;2;3;;;
7201006-1;0;1;1;5;48;9;1;2;1;2;3;;;
7201008-1;0;1;2;3;83;9;1;3;4;0;1;;;
7201009-1;1;1;2;2;44;9;1;1;4;0;0;;;
7201012-1;0;1;1;4;65;9;1;1;1;0;0;;;
7201013-1;0;1;1;5;35;9;1;2;1;2;3;;;
7201014-1;0;1;2;4;78;9;1;1;4;0;1;;;
7201014-2;1;1;2;4;53;9;1;1;1;0;1;;;
7201018-1;0;1;2;3;90;9;1;1;4;0;0;;;
7201020-1;0;1;2;4;53;9;1;2;1;0;1;;;
7201022-1;2;1;2;4;57;1;1;1;4;0;1;;;
7201026-1;3;1;2;4;47;1;1;1;1;2;2;;;
7201029-1;2;1;2;4;45;1;1;1;1;2;1;;;
7201031-1;0;1;1;2;30;1;1;4;1;2;3;;;
7201033-1;1;1;2;5;59;1;1;3;4;2;3;;;
7201034-1;1;1;2;3;87;1;1;1;4;0;1;;;
7201035-1;0;1;1;4;40;1;1;1;1;2;1;;;
7201042-1;0;1;2;4;32;1;1;1;1;0;1;;;
7201043-1;2;1;2;4;59;1;1;1;4;0;1;;;
7201044-1;0;1;1;4;51;1;1;1;1;2;2;;;
7201046-1;0;1;1;4;70;1;1;1;5;0;1;;;
7201048-1;1;1;2;4;48;1;1;2;4;2;3;;;
7201051-1;0;1;2;5;45;1;1;1;1;0;1;;;
7201052-1;5;1;2;4;34;1;1;1;1;1;1;;;
7201053-1;0;1;1;5;51;1;1;1;1;0;1;;;
7201054-1;1;1;2;4;37;1;1;2;1;2;1;;;
7201058-1;2;1;2;6;61;1;1;1;1;0;0;;;
7201060-1;1;1;2;4;60;1;1;1;4;0;1;;;
7201061-1;1;1;2;4;57;1;1;1;4;0;0;;;
7201063-1;1;1;2;3;55;1;1;1;4;0;1;;;
7201064-1;1;1;2;3;57;1;1;1;4;0;1;;;
7201066-1;0;1;2;3;84;1;1;1;4;0;0;;;
7201067-1;1;1;2;3;73;1;1;1;4;0;0;;;
7201070-1;2;1;1;2;51;1;1;1;1;0;1;;;
7201093-1;3;1;2;4;37;1;1;1;1;2;1;;;
7201094-1;2;1;2;4;46;1;1;1;4;0;1;;;
7201095-1;1;1;2;3;82;1;1;1;4;0;1;;;
7201097-1;1;1;2;4;24;1;1;1;4;2;1;;;
7201098-1;4;1;2;3;53;1;1;1;4;0;1;;;
7201103-1;2;1;2;3;29;1;1;1;5;0;1;;;
7201104-1;0;1;2;3;57;1;1;1;1;0;1;;;
7201107-1;1;1;2;4;55;1;1;1;1;0;1;;;
7201109-1;4;1;2;3;38;1;1;1;4;2;1;;;
7201110-1;1;1;2;4;34;1;1;1;1;2;2;;;
7201111-1;3;1;2;2;40;1;1;1;4;2;1;;;
7201114-1;2;1;1;4;43;1;1;1;1;2;1;;;
7201115-1;0;1;2;5;38;1;1;2;1;2;3;;;
7201124-1;2;1;2;4;72;1;1;2;4;0;1;;;
7201130-1;0;1;1;5;24;1;1;1;1;2;3;;;
7201133-1;0;1;2;5;62;8;1;3;1;2;1;;;
7201135-1;0;1;1;4;69;8;1;1;1;2;1;;;
7201137-1;2;1;2;4;47;8;1;2;1;2;1;;;
7201140-1;0;1;2;5;60;8;1;1;1;2;1;;;
7201141-1;0;1;1;5;27;8;1;1;1;2;3;;;
7201142-1;0;1;1;5;53;8;1;1;1;2;1;;;
7201145-1;2;1;2;4;35;8;1;1;1;2;3;;;
7201146-1;1;1;2;4;64;8;1;1;1;0;1;;;
7201149-1;0;1;2;5;54;8;1;1;1;0;1;;;
7201150-1;0;1;1;5;61;8;1;1;1;0;1;;;
7201157-1;0;1;1;5;62;8;1;1;4;0;1;;;
7201158-1;0;1;1;5;29;8;1;1;1;2;3;;;
7201161-1;0;1;1;5;23;8;1;1;1;2;1;;;
7201163-1;1;1;2;3;88;8;1;2;4;0;1;;;
7201164-1;0;1;1;4;46;8;1;2;1;2;2;;;
7201165-1;0;1;2;4;51;8;1;2;1;2;3;;;
7201168-1;0;1;1;4;50;8;1;1;1;0;1;;;
7201169-1;0;1;2;4;49;8;1;1;1;2;1;;;
7201170-1;1;1;2;4;42;8;1;1;1;2;1;;;
7201174-1;1;1;1;5;31;8;1;3;1;2;3;;;
7201177-1;0;1;2;5;59;8;1;3;1;2;1;;;
7201180-1;0;1;1;5;35;8;1;1;1;0;1;;;
7201181-1;0;1;2;5;53;8;1;2;1;2;1;;;
7201182-1;0;1;2;5;37;8;1;2;1;2;1;;;
7201183-1;0;1;2;5;45;8;1;2;1;2;1;;;
7201186-1;1;1;2;5;73;8;1;2;4;0;1;;;
7201189-1;1;1;2;5;46;8;1;3;1;2;1;;;
7201194-1;0;1;2;5;93;8;1;2;1;0;3;;;
7201197-1;0;1;1;5;57;8;1;1;1;0;1;;;
7201199-1;0;1;1;6;75;8;1;1;1;0;1;;;
7201204-1;0;1;1;4;44;8;1;1;2;2;1;;;
7201205-1;0;1;2;5;72;8;1;3;4;2;3;;;
7201208-1;1;1;1;6;66;8;1;3;4;2;1;;;
7201210-1;0;1;1;5;45;8;1;2;1;0;3;;;
7201213-1;1;1;2;5;41;8;1;1;1;2;3;;;
7201214-1;2;1;2;5;30;8;1;2;1;2;1;;;
7201219-1;0;1;1;5;31;1;1;1;1;2;1;;;
7201221-1;1;1;1;3;73;1;1;0;6;0;0;;;
7201231-1;0;1;2;3;63;1;1;0;1;0;0;;;
7201234-1;2;1;1;4;64;1;1;2;1;0;1;;;
7201235-1;1;1;2;4;50;1;1;3;4;2;1;;;
7201239-1;0;1;2;3;64;1;1;1;4;0;1;;;
7201244-1;1;1;2;3;73;1;1;1;4;0;1;;;
7201245-1;2;1;2;5;34;1;1;1;4;0;1;;;
7201246-1;1;1;2;3;71;1;1;1;4;0;0;;;
7201251-1;0;1;2;3;71;1;1;3;4;0;1;;;
7201252-1;0;1;2;6;47;1;1;2;1;2;1;;;
7201253-1;0;1;2;2;50;1;1;3;1;2;3;;;
7201260-1;1;1;2;4;51;1;1;1;1;2;3;;;
7201261-1;3;1;1;3;50;1;1;1;4;0;0;;;
7201263-1;0;1;1;4;61;1;1;1;4;0;0;;;
7201264-1;1;1;1;2;32;1;1;1;1;0;1;;;
7201266-1;1;1;2;3;59;1;1;1;4;0;1;;;
7201271-1;0;1;1;5;66;1;1;1;1;0;0;;;
7201276-1;0;1;2;3;63;1;1;1;4;0;1;;;
7201279-1;3;1;2;3;35;1;1;1;4;0;0;;;
7201283-1;0;1;1;4;83;1;1;1;5;0;0;;;
7201284-1;1;1;2;4;34;1;1;1;4;0;1;;;
7201289-1;0;1;2;3;67;1;1;3;1;2;3;;;
7201291-1;1;1;1;4;73;1;1;1;1;0;0;;;
7201294-1;0;1;1;6;82;1;1;0;1;0;0;;;
7201298-1;1;1;2;4;36;1;1;0;1;2;1;;;
7201307-1;1;1;2;4;33;1;1;1;4;1;3;;;
7201308-1;2;1;2;3;93;1;1;1;5;0;0;;;
7201309-1;0;1;1;2;39;1;1;1;1;2;3;;;
7201319-1;0;1;1;5;41;1;1;2;1;2;3;;;
7201320-1;2;1;2;4;53;1;1;2;1;0;1;;;
7201322-1;1;1;2;4;40;1;1;3;1;2;1;;;
7201324-1;0;1;1;5;22;1;1;2;1;2;1;;;
7201325-1;2;1;2;6;31;1;1;2;1;2;3;;;
7201326-1;2;1;2;5;36;1;1;3;1;2;3;;;
7201327-1;3;1;2;5;26;1;1;1;1;2;3;;;
7201344-1;0;1;2;4;52;1;1;1;4;0;1;;;
7201357-1;0;1;2;3;53;1;1;1;4;0;1;;;
7201358-1;0;1;2;2;54;1;1;1;4;0;1;;;
7201365-1;0;1;1;5;42;1;1;1;1;0;1;;;
7201383-1;2;1;2;4;25;1;1;1;4;2;1;;;
7201389-1;0;1;1;4;40;1;2; ;1;0;1;;;
7201399-1;0;1;2;4;52;1;1;1;4;0;0;;;
7201400-1;0;1;2;2;56;1;1;1;4;0;0;;;
7201401-1;0;1;1;5;48;1;1;1;1;0;1;;;
7201412-1;0;1;2;4;65;1;1;1;1;0;0;;;
7201413-1;0;1;1;2;50;1;1;1;1;0;1;;;
7201415-1;1;1;1;4;46;1;1;1;1;0;1;;;
7201416-1;0;1;2;3;91;1;1;1;4;0;1;;;
7201419-1;0;1;1;3;72;1;1;1;1;0;0;;;
7201421-1;1;1;2;3;88;1;1;1;5;0;0;;;
7201422-1;0;1;1;4;78;1;2; ;5;0;1;;;
7201423-1;0;1;2;2;67;1;1;1;4;0;1;;;
7201424-1;0;1;2;3;64;1;1;1;1;0;1;;;
7201430-1;0;1;2;4;72;1;1;1;4;0;0;;;
7201431-1;0;1;1;5;63;1;1;1;1;0;1;;;
7201432-1;0;1;1;5;36;1;1;1;1;2;1;;;
7201436-1;0;1;1;4;31;1;1;1;1;0;1;;;
7201437-1;0;1;1;3;80;1;1;1;1;0;0;;;
7201438-1;0;1;1;4;51;1;1;1;1;0;0;;;
7201444-1;0;1;1;3;96;1;1;1;5;0;1;;;
7201450-1;0;1;2;4;27;1;1;1;1;2;1;;;
7201463-1;0;1;2;2;55;1;1;1;4;0;1;;;
7201465-1;2;1;2;4;24;1;1;1;1;2;1;;;
7201469-1;3;1;2;4;31;1;1;1;2;2;1;;;
7201470-1;1;1;2;4;19;1;1;1;2;2;1;;;
7201475-1;0;1;2;3;71;1;1;1;4;0;0;;;
7201476-1;2;1;2;2;52;1;1;1;1;0;0;;;
7201478-1;1;1;2;3;74;1;1;1;4;0;0;;;
7201482-1;2;1;2;2;31;1;1;1;4;0;1;;;
7201484-1;1;1;2;4;59;1;1;1;4;0;1;;;
7201486-1;1;1;2;4;51;1;1;1;1;2;3;;;
7201490-1;0;1;2;3;89;1;1;2;1;0;1;;;
7201491-1;1;1;2;3;77;1;1;1;4;0;1;;;
7201495-1;0;1;2;2;71;1;1;1;4;0;1;;;
7201499-1;0;1;1;4;64;1;1;1;1;0;1;;;
7201501-1;1;1;2;3;83;1;1;2;4;0;1;;;
7201502-1;2;1;2;6;38;1;1;1;1;2;1;;;
7201505-1;0;1;2;4;69;1;1;1;4;0;1;;;
7201506-1;0;1;2;4;65;1;1;1;4;0;1;;;
7201507-1;0;1;1;4;58;1;1;1;1;2;1;;;
7201509-1;0;1;1;5;38;1;1;1;1;2;3;;;
7201513-1;3;1;2;4;36;1;1;1;1;2;1;;;
7201517-1;0;1;1;4;73;1;1;1;4;0;1;;;
7201517-2;2;1;2;4;61;1;1;1;4;0;1;;;
7201518-1;0;1;2;3;74;1;1;1;4;0;0;;;
7201520-1;2;1;2;3;84;1;1;1;4;0;0;;;
7201522-1;0;1;2;4;56;1;1;1;1;2;3;;;
7201528-1;4;1;2;2;44;1;1;1;1;0;0;;;
7201533-1;0;1;1;5;51;1;2; ;1;0;1;;;
7201538-1;0;1;1;3;75;1;2; ;1;0;0;;;
7201544-1;1;1;2;1;16;1;1;0;4;0;1;;;
7201545-1;0;1;2;3;58;1;1;1;4;0;1;;;
7201546-1;0;1;2;1;17;1;1;0;4;0;1;;;
7201552-1;0;1;1;2;72;1;1;1;1;0;1;;;
7201553-1;0;1;1;6;72;1;2; ;1;0;0;;;
7201557-1;2;1;2;4;50;1;1;1;1;0;1;;;
7201563-1;3;1;2;3;56;1;1;1;1;0;0;;;
7201564-1;1;1;2;4;58;1;1;1;4;0;0;;;
7201565-1;2;1;2;4;25;1;1;1;4;2;1;;;
7201567-1;0;1;2;3;44;1;1;1;4;2;1;;;
7201577-1;1;1;2;4;50;1;1;1;4;2;1;;;
7201580-1;0;1;2;3;59;1;1;1;1;0;1;;;
7201582-1;0;1;2;3;60;1;1;1;4;2;1;;;
7201586-1;2;1;2;5;66;5;1;3;4;2;1;;;
7201587-1;2;1;2;4;54;5;1;3;4;2;1;;;
7201589-1;0;1;1;5;28;5;1;2;1;2;3;;;
7201591-1;1;1;2;5;48;5;1;2;4;2;1;;;
7201591-2;0;1;1;5;34;5;1;2;2;2;1;;;
7201592-1;2;1;2;2;45;5;1;1;4;2;1;;;
7201593-1;1;1;2;3;76;5;1;3;4;0;1;;;
7201595-1;1;1;2;3;76;5;1;3;4;2;3;;;
7201597-1;0;1;1;4;47;5;1;3;1;2;3;;;
7201598-1;1;1;2;3;69;5;1;2;4;0;1;;;
7201600-1;1;1;2;5;47;5;1;3;1;2;3;;;
7201601-1;3;1;2;5;57;5;1;2;4;0;1;;;
7201602-1;2;1;2;5;41;5;1;2;1;0;1;;;
7201604-1;1;1;2;6;65;5;1;1;4;0;1;;;
7201606-1;1;1;2;3;64;5;1;1;1;0;1;;;
7201607-1;0;1;2;5;36;5;1;1;1;2;3;;;
7201608-1;0;1;1;5;21;5;1;1;2;2;1;;;
7201609-1;0;1;1;5;19;5;1;1;1;0;1;;;
7201610-1;1;1;2;3;93;5;1;1;5;0;0;;;
7201611-1;1;1;2;6;51;5;1;2;4;0;1;;;
7201613-1;0;1;1;3;84;5;1;2;4;0;1;;;
7201614-1;0;1;2;5;23;5;1;2;1;2;3;;;
7201620-1;2;1;2;3;44;5;1;1;4;2;1;;;
7201621-1;1;1;2;5;49;5;1;1;4;0;1;;;
7201625-1;1;1;2;5;27;5;1;2;1;2;1;;;
7201626-1;1;1;2;5;55;5;1;2;1;2;1;;;
7201627-1;3;1;2;4;50;5;1;2;2;2;1;;;
7201629-1;1;1;2;4;43;5;1;2;1;2;1;;;
7201632-1;0;1;2;5;49;5;1;2;1;2;3;;;
7201633-1;2;1;2;5;43;5;1;2;1;0;1;;;
7201635-1;0;1;1;4;49;5;1;2;1;2;1;;;
7201639-1;0;1;1;5;51;5;1;2;1;2;1;;;
7201640-1;2;1;2;4;57;5;1;2;2;2;3;;;
7201641-1;1;1;2;4;56;5;1;2;2;2;3;;;
7201642-1;1;1;2;5;46;5;1;2;1;0;1;;;
7201644-1;0;1;2;5;85;5;1;2;4;0;1;;;
7201648-1;1;1;2;4;37;5;1;2;1;2;3;;;
7201651-1;0;1;2;4;62;5;1;2;4;0;1;;;
7201653-1;3;1;2;3;53;5;1;2;5;2;1;;;
7201654-1;1;1;1;5;63;5;1;2;4;0;1;;;
7201655-1;2;1;2;3;55;5;1;2;4;0;1;;;
7201657-1;2;1;2;3;53;5;1;2;1;2;1;;;
7201658-1;1;1;2;5;57;5;1;2;1;2;1;;;
7201660-1;0;1;1;5;61;5;1;2;1;2;1;;;
7201661-1;0;1;2;4;60;5;1;2;4;0;1;;;
7201662-1;0;1;2;5;70;5;1;2;4;2;1;;;
7201663-1;0;1;2;5;53;5;1;2;4;1;1;;;
7201664-1;2;1;2;4;66;5;1;2;4;2;1;;;
7201667-1;1;1;2;5;49;5;1;2;1;0;1;;;
7201669-1;0;1;2;5;69;5;1;2;4;0;1;;;
7201671-1;0;1;1;5;46;5;1;2;2;2;1;;;
7201674-1;1;1;2;4;42;5;1;2;2;0;1;;;
7201677-1;0;1;1;5;52;5;1;2;1;2;1;;;
7201679-1;0;1;1;5;28;5;1;1;1;0;2;;;
7201681-1;2;1;2;5;40;5;1;2;1;2;1;;;
7201683-1;0;1;2;5;30;5;1;2;1;0;1;;;
7201684-1;0;1;1;4;69;5;1;2;4;2;1;;;
7201685-1;1;1;2;5;35;5;1;2;1;2;1;;;
7201687-1;0;1;1;5;26;5;1;1;1;2;1;;;
7201690-1;0;1;1;4;24;5;1;2;2;2;1;;;
7201698-1;0;1;1;5;31;5;1;2;1;2;3;;;
7201699-1;3;1;2;4;42;5;1;2;1;2;1;;;
7201701-1;0;1;2;3;67;5;1;2;4;2;1;;;
7201702-1;0;1;1;5;23;5;1;1;1;2;3;;;
7201704-1;1;1;2;5;50;5;1;3;1;2;1;;;
7201705-1;2;1;2;4;32;5;1;3;4;2;2;;;
7201709-1;1;1;2;5;55;5;1;2;1;2;1;;;
7201715-1;2;1;2;3;57;5;1;2;4;2;1;;;
7201716-1;2;1;2;5;46;5;1;2;1;2;1;;;
7201720-1;2;1;2;3;41;5;1;2;1;2;3;;;
7201726-1;0;1;2;3;63;5;1;3;4;2;1;;;
7201727-1;0;1;2;5;44;5;1;3;1;0;1;;;
7201728-1;0;1;1;4;61;5;1;1;1;0;1;;;
7201729-1;0;1;2;5;55;5;1;0;1;0;1;;;
7201730-1;0;1;1;5;30;5;1;0;2;0;1;;;
7201731-1;2;1;2;4;30;5;1;1;1;2;1;;;
7201732-1;0;1;2;5;52;5;1;0;1;2;1;;;
7201733-1;0;1;2;3;58;5;1;1;1;0;1;;;
7201734-1;1;1;2;5;49;5;1;0;4;0;1;;;
7201737-1;0;1;1;4;55;5;1;3;1;2;1;;;
7201740-1;1;1;2;3;71;5;1;2;4;2;3;;;
7201741-1;1;1;2;5;34;5;1;3;1;2;3;;;
7201743-1;0;1;1;5;28;5;1;0;1;0;1;;;
7201744-1;2;1;1;4;45;5;1;2;1;2;1;;;
7201755-1;0;1;1;5;29;5;1;0;2;2;1;;;
7201756-1;1;1;2;4;21;5;1;2;1;2;3;;;
7201757-1;1;1;2;5;37;5;1;2;1;2;3;;;
7201759-1;2;1;2;5;42;5;1;3;1;2;3;;;
7201761-1;1;1;2;5;40;5;1;1;1;2;1;;;
7201762-1;1;1;2;5;47;5;1;2;1;2;3;;;
7201767-1;3;1;2;5;40;5;1;2;1;2;3;;;
7201773-1;2;1;2;5;52;5;1;2;3;2;3;;;
7201776-1;3;1;2;6;56;5;1;3;4;2;1;;;
7201779-1;0;1;1;5;51;5;1;3;1;2;3;;;
7201780-1;2;1;2;4;52;5;1;2;4;2;1;;;
7201781-1;1;1;2;5;58;5;1;3;1;2;3;;;
7201782-1;0;1;2;5;41;5;1;2;1;2;3;;;
7201784-1;1;1;2;3;59;5;1;3;5;2;3;;;
7201786-1;0;1;2;5;23;5;1;3;1;2;3;;;
7201789-1;1;1;2;4;45;5;1;3;1;2;3;;;
7201792-1;0;1;1;6;83;5;1;3;4;0;1;;;
7201795-1;1;1;2;5;44;5;1;3;1;2;3;;;
7201797-1;2;1;2;3;40;5;1;2;1;2;1;;;
7201800-1;0;1;2;5;22;5;1;0;1;2;1;;;
7201805-1;2;1;2;5;35;5;1;3;1;2;1;;;
7201807-1;1;1;2;5;26;5;1;3;1;2;1;;;
7201809-1;1;1;2;4;53;5;1;3;1;2;1;;;
7201810-1;1;1;2;5;41;5;1;2;1;2;1;;;
7201811-1;0;1;2;5;67;5;1;3;4;0;1;;;
7201812-1;0;1;2;5;43;5;1;4;1;2;3;;;
7201814-1;0;1;1;5;24;5;1;3;1;2;1;;;
7201816-1;0;1;2;5;20;5;1;0;1;2;1;;;
7201820-1;0;1;1;5;32;2;1;1;1;2;3;;;
7201821-1;0;1;1;4;25;2;1;0;1;2;1;;;
7201823-1;2;1;2;4;49;2;1;0;4;0;1;;;
7201824-1;1;1;2;3;89;2;1;0;4;0;1;;;
7201832-1;0;1;1;5;28;2;1;1;2;2;1;;;
7201834-1;0;1;1;3;84;2;1;1;5;0;0;;;
7201839-1;1;1;2;5;25;2;1;1;6;2;1;;;
7201841-1;0;1;1;4;49;2;1;1;1;2;1;;;
7201846-1;2;1;2;2;45;2;1;1;4;0;1;;;
7201850-1;0;1;2;5;25;2;1;1;1;2;3;;;
7201851-1;0;1;1;3;84;2;1;1;5;0;1;;;
7201858-1;0;1;1;4;61;2;1;0;1;0;1;;;
7201864-1;2;1;2;5;36;2;1;0;4;0;1;;;
7201865-1;1;1;1;5;40;2;1;0;1;0;1;;;
7201866-1;1;1;2;5;39;2;1;0;4;0;1;;;
7201870-1;1;1;1;3;56;2;1;0;1;0;1;;;
7201871-1;0;1;1;4;65;2;1;0;1;2;1;;;
7201873-1;0;1;1;4;51;2;1;0;5;0;1;;;
7201874-1;0;1;2;3;68;2;1;1;1;0;1;;;
7201876-1;0;1;1;5;59;2;1;0;4;0;0;;;
7201877-1;0;1;2;5;38;2;1;1;1;0;1;;;
7201878-1;0;1;1;5;43;2;1;0;1;2;1;;;
7201879-1;0;1;2;4;39;2;1;1;1;0;1;;;
7201881-1;1;1;1;3;70;2;1;1;1;0;1;;;
7201884-1;2;1;2;5;37;2;1;1;4;0;1;;;
7201886-1;0;1;2;5;66;2;1;1;1;0;1;;;
7201887-1;0;1;1;5;61;2;1;0;1;0;1;;;
7201891-1;0;1;2;4;69;2;1;0;4;0;1;;;
7201901-1;1;1;2;5;26;2;1;0;4;0;3;;;
7201902-1;0;1;2;5;28;2;1;0;2;0;1;;;
7201903-1;0;1;2;3;81;2;1;0;4;0;0;;;
7201904-1;1;1;2;5;30;2;1;1;1;2;3;;;
7201908-1;0;1;1;4;72;2;1;0;5;0;1;;;
7201909-1;2;1;2;4;45;2;1;1;1;0;1;;;
7201912-1;2;1;2;4;31;2;1;2;1;2;1;;;
7201914-1;2;1;2;4;25;2;1;1;1;0;1;;;
7201917-1;0;1;1;4;39;2;1;1;1;2;1;;;
7201919-1;2;1;2;4;24;2;1;1;1;0;1;;;
7201922-1;0;1;1;5;46;2;1;2;1;2;3;;;
7201925-1;0;1;1;5;69;2;1;2;4;0;0;;;
7201929-1;1;1;2;5;21;2;1;1;1;2;1;;;
7201930-1;1;1;2;5;58;2;1;2;1;2;3;;;
7201933-1;2;1;2;5;27;2;1;1;1;2;3;;;
7201939-1;0;1;1;4;59;2;1;0;1;0;1;;;
7201941-1;1;1;1;4;74;2;1;1;4;0;1;;;
7201944-1;1;1;1;5;37;2;1;1;1;2;1;;;
7201951-1;0;1;1;5;26;2;1;1;1;2;2;;;
7201956-1;1;1;2;4;52;2;1;2;1;2;1;;;
7201957-1;0;1;2;3;84;2;1;3;4;0;1;;;
7201959-1;2;1;2;4;39;2;1;0;1;2;1;;;
7201960-1;0;1;2;3;66;2;1;1;5;0;1;;;
7201966-1;0;1;1;3;70;2;1;1;6;0;1;;;
7201967-1;0;1;1;4;72;2;1;2;4;0;1;;;
7201974-1;0;1;2;4;50;2;1;4;1;2;3;;;
7201976-1;0;1;2;3;64;2;1;4;4;2;3;;;
7201982-1;1;1;2;3;61;2;1;4;4;2;3;;;
7201984-1;0;1;1;4;52;2;1;4;1;2;1;;;
7201988-1;1;1;2;4;46;2;1;4;1;2;3;;;
7201989-1;1;1;2;4;44;2;1;4;1;2;3;;;
7201991-1;0;1;2;4;56;2;1;4;2;2;3;;;
7202000-1;1;1;2;3;86;2;1;2;4;0;1;;;
7202005-1;1;1;2;5;22;2;1;2;1;2;1;;;
7202010-1;0;1;1;3;69;2;1;2;1;0;1;;;
7202013-1;1;1;2;4;49;2;1;2;1;2;3;;;
7202016-1;1;1;2;3;55;2;1;2;1;0;1;;;
7202025-1;0;1;1;3;83;2;1;2;5;0;1;;;
7202028-1;4;1;2;4;40;2;1;1;1;1;1;;;
7202030-1;0;1;1;5;22;2;1;1;1;0;1;;;
7202031-1;1;1;2;3;78;2;1;1;4;0;1;;;
7202035-1;0;1;1;5;71;2;1;1;4;0;1;;;
7202036-1;1;1;1;4;50;2;1;2;1;0;1;;;
7202038-1;0;1;2;5;49;2;1;2;1;0;1;;;
7202044-1;0;1;1;4;39;2;1;2;1;0;1;;;
7202045-1;0;1;2;3;76;2;1;2;4;0;1;;;
7202046-1;0;1;2;3;81;2;1;2;4;0;1;;;
7202050-1;1;1;2;5;38;2;1;2;1;0;1;;;
7202052-1;0;1;1;4;70;2;1;1;1;0;1;;;
7202055-1;0;1;1;5;63;2;1;2;1;0;0;;;
7202056-1;0;1;1;5;57;2;1;2;1;0;1;;;
7202057-1;1;1;1;3;82;2;1;1;4;0;0;;;
7202060-1;2;1;1;3;45;2;1;1;1;0;1;;;
7202061-1;2;1;2;5;34;2;1;1;4;0;1;;;
7202062-1;1;1;1;3;87;2;1;2;1;0;1;;;
7202063-1;0;1;1;5;54;2;1;2;1;0;1;;;
7202064-1;0;1;1;3;89;2;1;2;6;0;1;;;
7202067-1;0;1;2;3;86;2;1;2;5;0;0;;;
7202068-1;0;1;1;5;27;2;1;2;1;2;1;;;
7202070-1;2;1;2;4;79;2;1;2;4;0;1;;;
7202073-1;0;1;1;5;67;2;1;1;1;0;1;;;
7202074-1;0;1;1;4;55;2;1;1;1;0;1;;;
7202075-1;0;1;1;5;49;2;1;0;2;0;1;;;
7202079-1;1;1;1;3;79;2;1;1;1;0;1;;;
7202080-1;0;1;1;4;58;2;1;0;1;2;1;;;
7202082-1;0;1;1;5;22;2;1;0;1;2;1;;;
7202083-1;0;1;2;4;65;2;1;2;1;0;1;;;
7202084-1;0;1;1;4;76;2;1;1;1;0;1;;;
7202085-1;0;1;1;3;65;2;1;2;1;2;1;;;
7202087-1;0;1;2;3;83;2;1;1;5;0;0;;;
7202088-1;0;1;1;4;57;2;1;1;1;0;1;;;
7202089-1;0;1;2;3;87;2;1;2;5;0;1;;;
7202100-1;0;1;2;3;66;2;1;2;1;2;1;;;
7202101-1;1;1;2;3;87;2;1;1;4;0;1;;;
7202103-1;0;1;2;5;61;2;1;1;4;2;1;;;
