DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;P8692S3A1;FEX_C
7151128;2;1;2;2;111,832762499472
7151134;1;1;1;1;85,0791955937686
7151134;2;1;2;2;85,0791955937686
7151137;1;1;1;1;96,1143643723474
7151137;2;1;2;3;96,1143643723474
7151139;1;1;1;1;115,045773559457
7151139;2;1;2;3;115,045773559457
7151143;1;1;1;1;100,602446274134
7151143;2;1;2;2;100,602446274134
7151143;3;1;3;3;100,602446274134
7151145;1;1;1;1;125,575412379636
7151145;2;1;2;2;125,575412379636
7151146;1;1;1;1;125,575412379636
7151146;2;1;2;2;125,575412379636
7151149;1;1;1;1;57,6851089048582
7151149;2;1;2;2;57,6851089048582
7151149;3;1;3;3;57,6851089048582
7151149;4;1;4;4;57,6851089048582
7151159;1;1;1;1;75,677823513135
7151159;2;1;2;2;75,677823513135
7151169;1;1;1;1;248,287258273763
7151169;2;1;2;2;248,287258273763
7151210;1;1;1;1;145,242562446402
7151210;2;1;2;2;145,242562446402
7151383;1;1;1;1;130,694806503332
7151383;2;1;2;2;130,694806503332
7151392;2;1;2;2;105,743857318502
7151392;1;1;1;1;105,743857318502
7151455;1;1;1;1;75,0151658901799
7151455;2;1;2;2;75,0151658901799
7151497;1;1;1;1;19,6910154242122
7151497;2;1;2;2;19,6910154242122
7151502;1;1;1;1;18,0766569023753
7151502;2;1;2;2;18,0766569023753
7151514;1;1;1;1;25,6997466814275
7151514;2;1;2;2;25,6997466814275
7151519;2;1;2;2;22,4523026486689
7151519;1;1;1;1;22,4523026486689
7151521;1;1;1;1;24,1637084818121
7151521;2;1;2;2;24,1637084818121
7151591;1;1;1;1;274,925226849069
7151591;2;1;2;2;274,925226849069
7151602;1;1;1;1;188,775934433882
7151602;2;1;2;2;188,775934433882
7151655;1;1;1;1;85,361162062038
7151655;2;1;2;2;85,361162062038
7151660;1;1;1;1;42,6627057195039
7151660;2;1;2;2;42,6627057195039
7151710;1;1;1;2;75,5137063161952
7151710;2;1;2;1;75,5137063161952
7151713;1;1;1;1;108,351559481221
7151713;2;1;2;2;108,351559481221
7151714;1;1;1;1;96,6113344423544
7151714;2;1;2;2;96,6113344423544
7151732;1;1;1;1;227,765143988917
7151732;2;1;2;2;227,765143988917
7151741;1;1;1;1;388,406945537081
7151741;2;1;2;2;388,406945537081
7151753;1;1;1;1;257,593922337053
7151753;2;1;2;2;257,593922337053
7151766;1;1;1;1;195,617098982058
7151766;2;1;2;2;195,617098982058
7151778;1;1;1;1;70,0446502674102
7151778;2;1;2;2;70,0446502674102
7151803;1;1;1;1;303,167831563275
7151803;2;1;2;2;303,167831563275
7151827;1;1;1;1;135,032691987278
7151827;2;1;2;2;135,032691987278
7151876;1;1;1;1;37,7922877783698
7151876;2;1;2;2;37,7922877783698
7151889;1;1;1;1;37,7922877783698
7151889;2;1;2;2;37,7922877783698
7151936;1;1;1;1;120,8196940173
7151936;2;1;2;2;120,8196940173
7152000;1;1;1;1;79,3815505030697
7152000;2;1;2;2;79,3815505030697
7152135;1;1;1;1;18,1639104257624
7152135;2;1;2;2;18,1639104257624
7152135;3;1;3;3;18,1639104257624
7152135;4;1;4;4;18,1639104257624
7152184;1;1;1;1;16,3434138516885
7152184;2;1;2;2;16,3434138516885
7152208;1;1;1;1;622,75601592147
7152208;2;1;2;2;622,75601592147
7152224;1;1;1;1;500,113498185897
7152224;2;1;2;2;500,113498185897
7152239;1;1;1;1;62,4104851247584
7152239;2;1;2;2;62,4104851247584
7152247;1;1;1;1;69,2164432720642
7152247;2;1;2;2;69,2164432720642
7152260;1;1;1;1;63,0323313540396
7152260;2;1;2;2;63,0323313540396
7152293;1;1;1;1;102,611104667493
7152293;2;1;2;2;102,611104667493
7152296;1;1;1;1;54,442989794859
7152296;2;1;2;2;54,442989794859
7152302;1;1;1;1;66,4643513425701
7152302;2;1;2;2;66,4643513425701
7152313;1;1;1;1;72,5782935845874
7152313;2;1;2;2;72,5782935845874
7152387;1;1;1;1;158,238082574699
7152387;2;1;2;2;158,238082574699
7152425;1;1;1;1;106,42827706488
7152425;2;1;2;2;106,42827706488
7152654;1;1;1;1;60,9231260152699
7152654;2;1;2;2;60,9231260152699
7152656;1;1;1;1;36,2649963343062
7152656;2;1;2;2;36,2649963343062
7152656;3;1;3;3;36,2649963343062
7152878;1;1;1;1;14,1683014657292
7152878;2;1;2;2;14,1683014657292
7152882;1;1;1;1;7,69657646474325
7152882;2;1;2;2;7,69657646474325
7152907;1;1;1;1;17,7569722639977
7152907;2;1;2;2;17,7569722639977
7152954;1;1;1;1;8,03552818971756
7152954;2;1;2;2;8,03552818971756
7152961;1;1;1;2;7,26072517342713
7152961;2;1;2;3;7,26072517342713
7153004;1;1;1;1;7,16819382375311
7153004;2;1;2;2;7,16819382375311
7153017;1;1;1;1;11,9951949884474
7153017;2;1;2;2;11,9951949884474
7153032;1;1;1;1;8,32891947983537
7153032;2;1;2;2;8,32891947983537
7153057;1;1;1;1;6,3717278433361
7153057;2;1;2;2;6,3717278433361
7153062;1;1;1;1;6,3717278433361
7153062;2;1;2;2;6,3717278433361
7153066;1;1;1;1;6,4780484843164
7153066;2;1;2;2;6,4780484843164
7153119;1;1;1;1;78,8052873071636
7153119;2;1;2;2;78,8052873071636
7153126;1;1;1;1;65,1669775017162
7153126;2;1;2;2;65,1669775017162
7153128;1;1;1;1;58,4493932756154
7153128;2;1;2;2;58,4493932756154
7153149;1;1;1;1;21,569362430616
7153149;2;1;2;2;21,569362430616
7153161;1;1;1;1;81,5347164387561
7153161;2;1;2;2;81,5347164387561
7153167;1;1;1;1;186,654378776512
7153167;2;1;2;2;186,654378776512
7153178;1;1;1;1;264,392176132151
7153178;2;1;2;2;264,392176132151
7153227;1;1;1;1;186,695418429477
7153227;2;1;2;2;186,695418429477
7153249;1;1;1;1;56,6629875938976
7153249;2;1;2;2;56,6629875938976
7153292;1;1;1;1;350,113424368008
7153292;2;1;2;2;350,113424368008
7153296;1;1;1;1;329,704297976376
7153296;2;1;2;2;329,704297976376
7153341;1;1;1;1;82,1955622084828
7153341;2;1;2;2;82,1955622084828
7153390;1;1;1;1;309,381265050524
7153390;2;1;2;2;309,381265050524
7153474;1;1;1;1;89,1748080103137
7153474;2;1;2;2;89,1748080103137
7153520;1;1;1;1;57,2845301285245
7153520;2;1;2;2;57,2845301285245
7153535;1;1;1;3;22,6550200649725
7153535;2;1;2;5;22,6550200649725
7153579;1;1;1;1;22,7039236744039
7153579;2;1;2;2;22,7039236744039
7153605;1;1;1;1;62,4178388213077
7153605;2;1;2;2;62,4178388213077
7153643;1;1;1;1;37,6361683567682
7153643;2;1;2;2;37,6361683567682
7153725;1;1;1;1;21,3697937414448
7153725;2;1;2;2;21,3697937414448
7153731;1;1;1;1;24,8754871003227
7153731;2;1;2;2;24,8754871003227
7153798;1;1;1;1;182,025823885525
7153798;2;1;2;2;182,025823885525
7153813;1;1;1;1;103,435517366815
7153813;2;1;2;2;103,435517366815
7153815;1;1;1;1;205,096977289677
7153815;2;1;2;2;205,096977289677
7153835;1;1;1;1;275,208348153617
7153835;2;1;2;2;275,208348153617
7153907;1;1;1;1;156,242655042184
7153907;2;1;2;2;156,242655042184
7153910;1;1;1;1;141,197894292372
7153910;2;1;2;2;141,197894292372
7153945;1;1;1;1;161,433239734478
7153945;2;1;2;2;161,433239734478
7153980;1;1;1;1;72,9065025267714
7153980;2;1;2;2;72,9065025267714
7154004;1;1;1;1;48,5634274976106
7154004;2;1;2;2;48,5634274976106
7154031;1;1;1;1;45,5225363005209
7154031;2;1;2;2;45,5225363005209
7154040;1;1;1;1;60,3891909508036
7154040;2;1;2;2;60,3891909508036
7154042;1;1;1;1;59,6982232776353
7154042;2;1;2;2;59,6982232776353
7154064;1;1;1;1;74,155244531674
7154064;2;1;2;2;74,155244531674
7154103;1;1;1;1;103,04818016426
7154103;2;1;2;2;103,04818016426
7154112;1;1;1;1;92,3550378267082
7154112;2;1;2;2;92,3550378267082
7154128;1;1;1;1;678,29814919015
7154128;2;1;2;2;678,29814919015
7154131;1;1;1;1;35,21313555909
7154131;2;1;2;2;35,21313555909
7154139;1;1;1;1;46,7173102685655
7154139;2;1;2;2;46,7173102685655
7154215;1;1;1;1;133,497882004885
7154215;2;1;2;2;133,497882004885
7154222;1;1;1;1;244,33908667917
7154222;2;1;2;2;244,33908667917
7154223;1;1;1;1;259,338071867662
7154223;2;1;2;2;259,338071867662
7154231;1;1;1;1;75,3109696502244
7154231;2;1;2;2;75,3109696502244
7154243;1;1;1;1;44,4491641116389
7154243;2;1;2;2;44,4491641116389
7154263;1;1;1;1;1124,31257114431
7154263;2;1;2;2;1124,31257114431
7154268;1;1;1;1;572,126716931966
7154268;2;1;2;2;572,126716931966
7154273;1;1;1;1;755,627518214048
7154273;2;1;2;2;755,627518214048
7154284;1;1;1;1;711,186762509541
7154284;2;1;2;2;711,186762509541
7154298;1;1;1;1;86,7129922917138
7154298;2;1;2;3;86,7129922917138
7154301;1;1;1;1;163,364040557374
7154301;2;1;2;2;163,364040557374
7154385;1;1;1;3;225,839374461251
7154385;2;1;2;4;225,839374461251
7154440;1;1;1;1;83,106236148436
7154440;2;1;2;2;83,106236148436
7154443;1;1;1;1;144,561632017451
7154443;2;1;2;2;144,561632017451
7154458;1;1;1;1;85,4367126412633
7154458;2;1;2;2;85,4367126412633
7154461;1;1;1;1;77,2464576755597
7154461;2;1;2;2;77,2464576755597
7154461;3;1;3;3;77,2464576755597
7154593;1;1;1;1;10,8411917951751
7154593;2;1;2;2;10,8411917951751
7154595;1;1;1;1;15,56528603212
7154595;2;1;2;2;15,56528603212
7154688;2;1;2;2;44,8957514935262
7154688;1;1;1;1;44,8957514935262
7154804;1;1;1;1;234,167896203748
7154804;2;1;2;2;234,167896203748
7154817;1;1;1;1;266,348441354138
7154817;2;1;2;2;266,348441354138
7154839;1;1;1;1;2,06018510376194
7154839;2;1;2;2;2,06018510376194
7154856;1;1;1;1;640,794735441304
7154856;2;1;2;2;640,794735441304
7154969;1;1;1;1;175,390716700227
7154969;2;1;2;2;175,390716700227
7155047;1;1;1;1;274,763322335706
7155047;2;1;2;2;274,763322335706
7155078;1;1;1;1;39,4019042193802
7155078;2;1;2;2;39,4019042193802
7155096;1;1;1;1;32,9757157852306
7155096;2;1;2;2;32,9757157852306
7155123;1;1;1;1;35,2214516505182
7155123;2;1;2;2;35,2214516505182
7155172;1;1;1;1;77,4616967412759
7155172;2;1;2;2;77,4616967412759
7155177;1;1;1;1;72,2871952985861
7155177;2;1;2;2;72,2871952985861
7155182;1;1;1;1;88,5853684773804
7155182;2;1;2;2;88,5853684773804
7155195;1;1;1;1;42,8701126508347
7155195;2;1;2;2;42,8701126508347
7155200;1;1;1;1;45,5378362925261
7155200;2;1;2;2;45,5378362925261
7155211;1;1;1;1;42,8701126508347
7155211;2;1;2;2;42,8701126508347
7155226;1;1;1;1;42,7293420411933
7155226;2;1;2;2;42,7293420411933
7155304;1;1;1;1;47,9853550902544
7155304;2;1;2;2;47,9853550902544
7155406;1;1;1;1;43,6309261825568
7155406;2;1;2;3;43,6309261825568
7155406;3;1;3;4;43,6309261825568
7155545;1;1;1;1;135,097551210872
7155545;2;1;2;2;135,097551210872
7155550;1;1;1;2;63,7151630506554
7155550;2;1;2;3;63,7151630506554
7155573;1;1;1;1;227,737844847088
7155573;2;1;2;2;227,737844847088
7155575;1;1;1;1;118,40477889271
7155575;2;1;2;2;118,40477889271
7155579;1;1;1;2;30,9588640655765
7155579;2;1;2;3;30,9588640655765
7155579;3;1;3;4;30,9588640655765
7155579;4;1;4;5;30,9588640655765
7155592;1;1;1;1;74,3133030992003
7155592;2;1;2;2;74,3133030992003
7155597;1;1;1;1;177,866515355687
7155597;2;1;2;2;177,866515355687
7155605;1;1;1;1;132,910685971238
7155605;2;1;2;2;132,910685971238
7155621;2;1;2;2;123,913532531301
7155621;1;1;1;1;123,913532531301
7155680;1;1;1;1;36,5971876344697
7155680;2;1;2;2;36,5971876344697
7155721;1;1;1;1;209,529336476023
7155721;2;1;2;2;209,529336476023
7155722;1;1;1;1;191,688788172858
7155722;2;1;2;2;191,688788172858
7155747;1;1;1;1;482,397033549552
7155747;2;1;2;2;482,397033549552
7155749;1;1;1;1;203,134411192994
7155749;2;1;2;2;203,134411192994
7155749;3;1;3;3;203,134411192994
7155751;1;1;1;1;197,989590750695
7155751;2;1;2;2;197,989590750695
7155757;1;1;1;1;690,196780084058
7155757;2;1;2;2;690,196780084058
7155767;1;1;1;1;69,3675835993894
7155767;2;1;2;2;69,3675835993894
7155804;1;1;1;1;208,509428057114
7155804;2;1;2;2;208,509428057114
7155825;1;1;1;1;61,9842772843976
7155825;2;1;2;2;61,9842772843976
7155831;1;1;1;1;1075,01977871659
7155831;2;1;2;2;1075,01977871659
7155831;3;1;3;3;1075,01977871659
7155846;1;1;1;1;507,752205943915
7155846;2;1;2;2;507,752205943915
7155855;1;1;1;1;647,882590518201
7155855;2;1;2;2;647,882590518201
7155858;1;1;1;1;1017,12434067804
7155858;2;1;2;2;1017,12434067804
7155858;3;1;3;3;1017,12434067804
7155864;1;1;1;1;1183,33003427193
7155864;2;1;2;2;1183,33003427193
7155872;1;1;1;1;243,403443803186
7155872;2;1;2;2;243,403443803186
7155874;1;1;1;1;103,009798919641
7155874;2;1;2;2;103,009798919641
7155901;1;1;1;3;230,769314526259
7155901;2;1;2;4;230,769314526259
7155904;1;1;1;1;1081,41885633092
7155904;2;1;2;2;1081,41885633092
7155908;1;1;1;1;123,96505347515
7155908;2;1;2;2;123,96505347515
7155909;1;1;1;1;486,409170150635
7155909;2;1;2;2;486,409170150635
7155919;1;1;1;1;87,011758905313
7155919;2;1;2;4;87,011758905313
7155989;1;1;1;1;179,144972172946
7155989;2;1;2;2;179,144972172946
7156003;1;1;1;1;28,4803490756471
7156003;2;1;2;2;28,4803490756471
7156050;1;1;1;1;35,245197932645
7156050;2;1;2;2;35,245197932645
7156051;1;1;1;1;43,9930953737703
7156051;2;1;2;2;43,9930953737703
7156056;1;1;1;1;32,9180965244404
7156056;2;1;2;2;32,9180965244404
7156057;1;1;1;1;36,8906306875523
7156057;2;1;2;2;36,8906306875523
7156061;1;1;1;1;32,9180965244404
7156061;2;1;2;2;32,9180965244404
7156079;1;1;1;2;201,236841786326
7156079;2;1;2;3;201,236841786326
7156079;3;1;3;4;201,236841786326
7156086;1;1;1;1;142,750971981434
7156086;2;1;2;2;142,750971981434
7156086;3;1;3;3;142,750971981434
7156086;4;1;4;4;142,750971981434
7156097;1;1;1;1;184,481975846861
7156097;2;1;2;2;184,481975846861
7156097;3;1;3;3;184,481975846861
7156097;4;1;4;4;184,481975846861
7156099;1;1;1;1;171,704395950383
7156099;2;1;2;2;171,704395950383
7156099;3;1;3;3;171,704395950383
7156108;1;1;1;1;152,893253438264
7156108;2;1;2;2;152,893253438264
7156109;1;1;1;1;145,220776118657
7156109;2;1;2;2;145,220776118657
7156109;3;1;3;3;145,220776118657
7156109;4;1;4;4;145,220776118657
7156115;1;1;1;1;311,94021183935
7156115;2;1;2;2;311,94021183935
7156123;1;1;1;1;148,575823659714
7156123;2;1;2;2;148,575823659714
7156160;1;1;1;1;72,3459496318184
7156160;2;1;2;2;72,3459496318184
7156184;1;1;1;1;43,397002952952
7156184;2;1;2;2;43,397002952952
7156225;1;1;1;1;52,2958386671076
7156225;2;1;2;2;52,2958386671076
7156252;1;1;1;1;36,5851677973384
7156252;2;1;2;2;36,5851677973384
7156276;1;1;1;1;312,793269762635
7156276;2;1;2;2;312,793269762635
7156277;1;1;1;1;279,098970823954
7156277;2;1;2;2;279,098970823954
7156293;1;1;1;4;25,6075114235356
7156293;2;1;2;5;25,6075114235356
7156302;1;1;1;1;185,499979926916
7156302;2;1;2;2;185,499979926916
7156363;2;1;2;2;14,2763183688784
7156363;1;1;1;1;14,2763183688784
7156404;1;1;1;1;388,637138852492
7156404;2;1;2;2;388,637138852492
7156404;3;1;3;3;388,637138852492
7156404;4;1;4;4;388,637138852492
7156413;1;1;1;1;1137,29533809914
7156413;2;1;2;2;1137,29533809914
7156422;1;1;1;1;472,765241205128
7156422;2;1;2;2;472,765241205128
7156431;1;1;1;1;1260,70730988034
7156431;2;1;2;2;1260,70730988034
7156437;1;1;1;1;535,772600390327
7156437;2;1;2;2;535,772600390327
7156442;2;1;2;2;712,219738060523
7156442;1;1;1;1;712,219738060523
7156446;1;1;1;1;763,94619872437
7156446;2;1;2;2;763,94619872437
7156446;3;1;3;4;763,94619872437
7156457;1;1;1;1;738,001135520438
7156457;2;1;2;2;738,001135520438
7156500;1;1;1;1;695,429905968084
7156500;2;1;2;2;695,429905968084
7156524;1;1;1;1;186,892942961125
7156524;2;1;2;2;186,892942961125
7156532;1;1;1;1;167,818330569786
7156532;2;1;2;2;167,818330569786
7156637;1;1;1;1;57,4540105853394
7156637;2;1;2;2;57,4540105853394
7156657;1;1;1;1;148,170284141251
7156657;2;1;2;2;148,170284141251
7156715;1;1;1;1;158,267665123136
7156715;2;1;2;2;158,267665123136
7156727;1;1;1;1;140,070612930077
7156727;2;1;2;2;140,070612930077
7156818;1;1;1;1;9,90518202044002
7156818;2;1;2;2;9,90518202044002
7157008;1;1;1;1;15,6437005905874
7157008;2;1;2;2;15,6437005905874
7157062;1;1;1;1;12,3200491057102
7157062;2;1;2;13;12,3200491057102
7157158;1;1;1;1;45,215600115598
7157158;2;1;2;2;45,215600115598
7157254;1;1;1;1;6,81704777697368
7157254;2;1;2;2;6,81704777697368
7157289;1;1;1;1;13,9456142261751
7157289;2;1;2;2;13,9456142261751
7157306;1;1;1;1;8,11792053339796
7157306;2;1;2;2;8,11792053339796
7157318;1;1;1;1;22,6442052310386
7157318;2;1;2;2;22,6442052310386
7157346;1;1;1;2;478,829043213753
7157346;2;1;2;3;478,829043213753
7157346;3;1;3;4;478,829043213753
7157346;4;1;4;5;478,829043213753
7157362;1;1;1;1;387,716166739262
7157362;2;1;2;2;387,716166739262
7157364;1;1;1;1;622,054202137606
7157364;2;1;2;2;622,054202137606
7157499;1;1;1;1;8,71906874447855
7157499;2;1;2;2;8,71906874447855
7157554;1;1;1;1;11,5202126107306
7157554;2;1;2;2;11,5202126107306
7157564;1;1;1;1;12,20669624227
7157564;2;1;2;2;12,20669624227
7157565;1;1;1;1;6,47752335155214
7157565;2;1;2;2;6,47752335155214
7157617;1;1;1;1;271,801020704196
7157617;2;1;2;2;271,801020704196
7157666;1;1;1;1;338,924728437033
7157666;2;1;2;2;338,924728437033
7157971;2;1;2;2;59,1957424829011
7157971;1;1;1;1;59,1957424829011
7157977;1;1;1;1;43,1026536871492
7157977;2;1;2;2;43,1026536871492
7157982;1;1;1;1;75,0040622495119
7157982;2;1;2;2;75,0040622495119
7157993;1;1;1;1;45,7858213830787
7157993;2;1;2;2;45,7858213830787
7158010;1;1;1;1;1454,34351286365
7158010;2;1;2;2;1454,34351286365
7158017;1;1;1;1;1244,87804844325
7158017;2;1;2;2;1244,87804844325
7158031;1;1;1;1;1175,79459964181
7158031;2;1;2;2;1175,79459964181
7158031;3;1;3;3;1175,79459964181
7158066;1;1;1;1;977,934910309808
7158066;2;1;2;2;977,934910309808
7158069;1;1;1;1;1000,63884196668
7158069;2;1;2;2;1000,63884196668
7158075;1;1;1;1;935,281364708765
7158075;2;1;2;2;935,281364708765
7158094;1;1;1;1;931,14100342944
7158094;2;1;2;2;931,14100342944
7158095;1;1;1;1;915,703564479893
7158095;2;1;2;2;915,703564479893
7158136;1;1;1;1;1031,91866515987
7158136;2;1;2;2;1031,91866515987
7158140;1;1;1;1;969,411925469047
7158140;2;1;2;2;969,411925469047
7158165;1;1;1;1;1659,36585320902
7158165;2;1;2;2;1659,36585320902
7158187;1;1;1;1;130,769636504749
7158187;2;1;2;2;130,769636504749
7158203;1;1;1;1;156,676558745711
7158203;2;1;2;2;156,676558745711
7158228;1;1;1;1;162,127036431343
7158228;2;1;2;2;162,127036431343
7158229;1;1;1;1;162,127036431343
7158229;2;1;2;2;162,127036431343
7158269;1;1;1;1;59,760801487863
7158269;2;1;2;2;59,760801487863
7158364;1;1;1;1;4,24056402622795
7158364;2;1;2;2;4,24056402622795
7158436;1;1;1;1;259,176240266152
7158436;2;1;2;2;259,176240266152
7158436;3;1;3;3;259,176240266152
7158436;4;1;4;4;259,176240266152
7158467;1;1;1;1;219,108901927967
7158467;2;1;2;2;219,108901927967
7158476;1;1;1;1;247,804197034926
7158476;2;1;2;2;247,804197034926
7158517;1;1;1;1;73,1843380761665
7158517;2;1;2;2;73,1843380761665
7158558;1;1;1;1;41,4385931701222
7158558;2;1;2;2;41,4385931701222
7158588;1;1;1;1;37,0321106859455
7158588;2;1;2;2;37,0321106859455
7158598;1;1;1;1;50,9918765377074
7158598;2;1;2;2;50,9918765377074
7158640;1;1;1;1;107,743670101548
7158640;2;1;2;2;107,743670101548
7158668;1;1;1;1;61,0457705486317
7158668;2;1;2;2;61,0457705486317
7158684;1;1;1;1;122,601938477255
7158684;2;1;2;2;122,601938477255
7158704;1;1;1;1;267,660797546193
7158704;2;1;2;2;267,660797546193
7158710;1;1;1;1;131,141337317916
7158710;2;1;2;2;131,141337317916
7158713;1;1;1;1;203,269018982998
7158713;2;1;2;2;203,269018982998
7158721;1;1;1;1;106,426867964232
7158721;2;1;2;2;106,426867964232
7158733;1;1;1;1;53,5091423253601
7158733;2;1;2;2;53,5091423253601
7158775;1;1;1;1;167,411194836667
7158775;2;1;2;2;167,411194836667
7158779;1;1;1;1;126,186055318758
7158779;2;1;2;2;126,186055318758
7158809;1;1;1;1;109,695968314075
7158809;2;1;2;2;109,695968314075
7158809;3;1;3;3;109,695968314075
7158809;4;1;4;4;109,695968314075
7158811;1;1;1;1;115,432785842918
7158811;2;1;2;2;115,432785842918
7158811;3;1;3;3;115,432785842918
7158811;4;1;4;4;115,432785842918
7158818;2;1;2;2;114,501442053933
7158818;1;1;1;1;114,501442053933
7158818;3;1;3;3;114,501442053933
7158818;4;1;4;4;114,501442053933
7158823;1;1;1;1;262,704433703425
7158823;2;1;2;2;262,704433703425
7158854;1;1;1;1;53,3877611605652
7158854;2;1;2;2;53,3877611605652
7158860;1;1;1;1;123,764594655436
7158860;2;1;2;2;123,764594655436
7158867;1;1;1;1;208,770525840183
7158867;2;1;2;2;208,770525840183
7158871;1;1;1;1;97,0334269649834
7158871;2;1;2;2;97,0334269649834
7158877;1;1;1;1;123,764594655436
7158877;2;1;2;2;123,764594655436
7158889;1;1;1;1;197,251755693291
7158889;2;1;2;2;197,251755693291
7158891;1;1;1;1;197,251755693291
7158891;2;1;2;2;197,251755693291
7158898;1;1;1;1;184,104269041816
7158898;2;1;2;2;184,104269041816
7158920;1;1;1;1;54,3145609959272
7158920;2;1;2;2;54,3145609959272
7158929;1;1;1;1;53,7384060419781
7158929;2;1;2;2;53,7384060419781
7158935;1;1;1;1;53,7384060419781
7158935;2;1;2;2;53,7384060419781
7158967;1;1;1;1;254,379391166809
7158967;2;1;2;2;254,379391166809
7158969;1;1;1;1;209,529336476023
7158969;2;1;2;2;209,529336476023
7158974;1;1;1;1;697,873732379125
7158974;2;1;2;2;697,873732379125
7158976;1;1;1;2;903,705354092663
7158976;2;1;2;3;903,705354092663
7158986;1;1;1;1;482,048085537296
7158986;2;1;2;2;482,048085537296
7158987;1;1;1;1;308,295449226035
7158987;2;1;2;2;308,295449226035
7158990;1;1;1;1;406,806454755391
7158990;2;1;2;2;406,806454755391
7159021;1;1;1;1;286,220789470723
7159021;2;1;2;2;286,220789470723
7159081;1;1;1;1;130,98533359428
7159081;2;1;2;2;130,98533359428
7159130;1;1;1;1;48,3546139212138
7159130;2;1;2;2;48,3546139212138
7159152;1;1;1;1;424,448772360281
7159152;2;1;2;2;424,448772360281
7159182;1;1;1;1;95,1597931523367
7159182;2;1;2;2;95,1597931523367
7159185;1;1;1;1;81,6322178463895
7159185;2;1;2;2;81,6322178463895
7159198;1;1;1;1;199,706880750109
7159198;2;1;2;2;199,706880750109
7159227;1;1;1;1;427,823990691354
7159227;2;1;2;2;427,823990691354
7159242;1;1;1;1;748,104603185813
7159242;2;1;2;2;748,104603185813
7159252;1;1;1;1;197,407601382985
7159252;2;1;2;2;197,407601382985
7159261;1;1;1;1;177,63652966957
7159261;2;1;2;2;177,63652966957
7159408;1;1;1;2;21,1553334145845
7159408;2;1;2;3;21,1553334145845
7159422;1;1;1;1;78,2743096825585
7159422;2;1;2;2;78,2743096825585
7159424;1;1;1;1;98,2345097735442
7159424;2;1;2;2;98,2345097735442
7159472;2;1;2;2;235,884868350967
7159472;1;1;1;1;235,884868350967
7159504;1;1;1;1;117,775362987618
7159504;2;1;2;2;117,775362987618
7159513;1;1;1;1;206,495461923648
7159513;2;1;2;3;206,495461923648
7159579;1;1;1;1;12,7914443459116
7159579;2;1;2;2;12,7914443459116
7159638;1;1;1;1;16,6018062181226
7159638;2;1;2;2;16,6018062181226
7159641;1;1;1;1;22,4969583674904
7159641;2;1;2;2;22,4969583674904
7159649;1;1;1;1;15,4034989313493
7159649;2;1;2;3;15,4034989313493
7159649;3;1;3;5;15,4034989313493
7159678;1;1;1;1;308,499233074949
7159678;2;1;2;2;308,499233074949
